source,target,type,ligne,distance_m
chatelet_METRO 4,chatelet_METRO 4,correspondance,,0.0
chatelet_METRO 4,etienne marcel_METRO 4,adjacence,METRO 4,789.1637445780192
chatelet_METRO 4,chatelet_METRO 7 1,correspondance,,0.0
chatelet_METRO 4,chatelet_METRO 7 2,correspondance,,0.0
chatelet_METRO 4,chatelet_METRO 11,correspondance,,0.0
chatelet_METRO 4,chatelet_METRO 14,correspondance,,0.0
etienne marcel_METRO 4,reaumur sebastopol_METRO 4,adjacence,METRO 4,387.0568406908969
reaumur sebastopol_METRO 4,reaumur sebastopol_METRO 4,correspondance,,0.0
reaumur sebastopol_METRO 4,strasbourg saint denis_METRO 4,adjacence,METRO 4,416.4246831681204
strasbourg saint denis_METRO 4,strasbourg saint denis_METRO 4,correspondance,,0.0
strasbourg saint denis_METRO 4,chateau d'eau_METRO 4,adjacence,METRO 4,396.81857702363476
strasbourg saint denis_METRO 4,strasbourg saint denis_METRO 8,correspondance,,0.0
strasbourg saint denis_METRO 4,strasbourg saint denis_METRO 9,correspondance,,0.0
chateau d'eau_METRO 4,gare de l'est_METRO 4,adjacence,METRO 4,413.8456958586437
gare de l'est_METRO 4,gare de l'est_METRO 4,correspondance,,0.0
gare de l'est_METRO 4,gare du nord_METRO 4,adjacence,METRO 4,380.21999432148266
gare de l'est_METRO 4,gare de l'est_METRO 5,correspondance,,0.0
gare de l'est_METRO 4,gare de l'est_METRO 7 1,correspondance,,0.0
gare de l'est_METRO 4,gare de l'est_METRO 7 2,correspondance,,0.0
gare du nord_METRO 4,gare du nord_METRO 4,correspondance,,0.0
gare du nord_METRO 4,barbes rochechouart_METRO 4,adjacence,METRO 4,652.7990167369002
gare du nord_METRO 4,gare du nord_METRO 5,correspondance,,0.0
barbes rochechouart_METRO 4,barbes rochechouart_METRO 4,correspondance,,0.0
barbes rochechouart_METRO 4,chateau rouge_METRO 4,adjacence,METRO 4,366.2907277898698
chateau rouge_METRO 4,marcadet poissonniers_METRO 4,adjacence,METRO 4,525.8781942511578
marcadet poissonniers_METRO 4,marcadet poissonniers_METRO 4,correspondance,,0.0
marcadet poissonniers_METRO 4,simplon_METRO 4,adjacence,METRO 4,364.7926360008263
marcadet poissonniers_METRO 4,marcadet poissonniers_METRO 12,correspondance,,0.0
simplon_METRO 4,porte de clignancourt_METRO 4,adjacence,METRO 4,445.91129688969625
porte de clignancourt_METRO 4,porte de clignancourt_METRO 4,correspondance,,0.0
bobigny pablo picasso_METRO 5,bobigny pablo picasso_METRO 5,correspondance,,0.0
bobigny pablo picasso_METRO 5,bobigny pantin raymond queneau_METRO 5,adjacence,METRO 5,2129.725373101442
bobigny pantin raymond queneau_METRO 5,eglise de pantin_METRO 5,adjacence,METRO 5,956.250163380921
eglise de pantin_METRO 5,hoche_METRO 5,adjacence,METRO 5,792.765608828743
hoche_METRO 5,porte de pantin_METRO 5,adjacence,METRO 5,548.0195965806553
porte de pantin_METRO 5,porte de pantin_METRO 5,correspondance,,0.0
porte de pantin_METRO 5,ourcq_METRO 5,adjacence,METRO 5,464.23555470596085
ourcq_METRO 5,laumiere_METRO 5,adjacence,METRO 5,567.9278301635095
laumiere_METRO 5,jaures_METRO 5,adjacence,METRO 5,686.7823372777025
jaures_METRO 5,jaures_METRO 5,correspondance,,0.0
jaures_METRO 5,stalingrad_METRO 5,adjacence,METRO 5,357.4354501605524
jaures_METRO 5,jaures_METRO 7BIS 1,correspondance,,0.0
jaures_METRO 5,jaures_METRO 7BIS 2,correspondance,,0.0
stalingrad_METRO 5,stalingrad_METRO 5,correspondance,,0.0
stalingrad_METRO 5,gare du nord_METRO 5,adjacence,METRO 5,1154.359027207142
stalingrad_METRO 5,stalingrad_METRO 7 1,correspondance,,0.0
stalingrad_METRO 5,stalingrad_METRO 7 2,correspondance,,0.0
gare du nord_METRO 5,gare du nord_METRO 5,correspondance,,0.0
gare du nord_METRO 5,gare de l'est_METRO 5,adjacence,METRO 5,453.5369830273587
gare de l'est_METRO 5,gare de l'est_METRO 5,correspondance,,0.0
gare de l'est_METRO 5,jacques bonsergent_METRO 5,adjacence,METRO 5,789.128008681284
gare de l'est_METRO 5,gare de l'est_METRO 7 1,correspondance,,0.0
gare de l'est_METRO 5,gare de l'est_METRO 7 2,correspondance,,0.0
jacques bonsergent_METRO 5,republique_METRO 5,adjacence,METRO 5,429.03084601709014
republique_METRO 5,republique_METRO 5,correspondance,,0.0
republique_METRO 5,oberkampf_METRO 5,adjacence,METRO 5,480.8159872281022
republique_METRO 5,republique_METRO 8,correspondance,,0.0
republique_METRO 5,republique_METRO 9,correspondance,,0.0
republique_METRO 5,republique_METRO 11,correspondance,,0.0
oberkampf_METRO 5,oberkampf_METRO 5,correspondance,,0.0
oberkampf_METRO 5,richard lenoir_METRO 5,adjacence,METRO 5,639.8519807365162
oberkampf_METRO 5,oberkampf_METRO 9,correspondance,,0.0
richard lenoir_METRO 5,breguet sabin_METRO 5,adjacence,METRO 5,433.56197524432304
breguet sabin_METRO 5,bastille_METRO 5,adjacence,METRO 5,304.7097203418345
bastille_METRO 5,bastille_METRO 5,correspondance,,0.0
bastille_METRO 5,quai de la rapee_METRO 5,adjacence,METRO 5,646.9847902278815
bastille_METRO 5,bastille_METRO 8,correspondance,,0.0
quai de la rapee_METRO 5,gare d'austerlitz_METRO 5,adjacence,METRO 5,453.28545072109125
gare d'austerlitz_METRO 5,gare d'austerlitz_METRO 5,correspondance,,0.0
gare d'austerlitz_METRO 5,saint marcel_METRO 5,adjacence,METRO 5,553.1867768309231
gare d'austerlitz_METRO 5,gare d'austerlitz_METRO 10 1,correspondance,,0.0
gare d'austerlitz_METRO 5,gare d'austerlitz_METRO 10 2,correspondance,,0.0
saint marcel_METRO 5,campo formio_METRO 5,adjacence,METRO 5,404.58408644641133
campo formio_METRO 5,place d'italie_METRO 5,adjacence,METRO 5,465.91380492652496
place d'italie_METRO 5,place d'italie_METRO 5,correspondance,,0.0
place d'italie_METRO 5,place d'italie_METRO 6,correspondance,,0.0
place d'italie_METRO 5,place d'italie_METRO 7 1,correspondance,,0.0
place d'italie_METRO 5,place d'italie_METRO 7 2,correspondance,,0.0
arc de triomphe_METRO 6,arc de triomphe_METRO 6,correspondance,,0.0
arc de triomphe_METRO 6,kleber_METRO 6,adjacence,METRO 6,423.42092882675183
kleber_METRO 6,boissiere_METRO 6,adjacence,METRO 6,530.029422086611
boissiere_METRO 6,trocadero_METRO 6,adjacence,METRO 6,517.9043441410035
trocadero_METRO 6,trocadero_METRO 6,correspondance,,0.0
trocadero_METRO 6,passy_METRO 6,adjacence,METRO 6,697.4525458326492
trocadero_METRO 6,trocadero_METRO 9,correspondance,,0.0
passy_METRO 6,bir hakeim_METRO 6,adjacence,METRO 6,467.78723349173947
bir hakeim_METRO 6,dupleix_METRO 6,adjacence,METRO 6,500.7559180000928
dupleix_METRO 6,la motte picquet grenelle_METRO 6,adjacence,METRO 6,380.09707975112735
la motte picquet grenelle_METRO 6,la motte picquet grenelle_METRO 6,correspondance,,0.0
la motte picquet grenelle_METRO 6,cambronne_METRO 6,adjacence,METRO 6,326.5810617186097
la motte picquet grenelle_METRO 6,la motte picquet grenelle_METRO 8,correspondance,,0.0
la motte picquet grenelle_METRO 6,la motte picquet grenelle_METRO 10 1,correspondance,,0.0
la motte picquet grenelle_METRO 6,la motte picquet grenelle_METRO 10 2,correspondance,,0.0
cambronne_METRO 6,sevres lecourbe_METRO 6,adjacence,METRO 6,525.1319036962309
sevres lecourbe_METRO 6,pasteur_METRO 6,adjacence,METRO 6,373.7960435596826
pasteur_METRO 6,pasteur_METRO 6,correspondance,,0.0
pasteur_METRO 6,montparnasse bienvenue_METRO 6,adjacence,METRO 6,624.685977356929
pasteur_METRO 6,pasteur_METRO 12,correspondance,,0.0
montparnasse bienvenue_METRO 6,montparnasse bienvenue_METRO 6,correspondance,,0.0
montparnasse bienvenue_METRO 6,edgar quinet_METRO 6,adjacence,METRO 6,437.4418649275529
montparnasse bienvenue_METRO 6,montparnasse bienvenue_METRO 12,correspondance,,0.0
montparnasse bienvenue_METRO 6,montparnasse bienvenue_METRO 13 1,correspondance,,0.0
montparnasse bienvenue_METRO 6,montparnasse bienvenue_METRO 13 2,correspondance,,0.0
edgar quinet_METRO 6,raspail_METRO 6,adjacence,METRO 6,372.2625793063955
raspail_METRO 6,denfert rochereau_METRO 6,adjacence,METRO 6,617.3861292222044
denfert rochereau_METRO 6,denfert rochereau_METRO 6,correspondance,,0.0
denfert rochereau_METRO 6,saint jacques_METRO 6,adjacence,METRO 6,289.27290590303454
saint jacques_METRO 6,glaciere_METRO 6,adjacence,METRO 6,507.89655075525695
glaciere_METRO 6,corvisart_METRO 6,adjacence,METRO 6,528.2550831794091
corvisart_METRO 6,place d'italie_METRO 6,adjacence,METRO 6,437.6659393342485
place d'italie_METRO 6,place d'italie_METRO 6,correspondance,,0.0
place d'italie_METRO 6,nationale_METRO 6,adjacence,METRO 6,589.6102179832807
place d'italie_METRO 6,place d'italie_METRO 7 1,correspondance,,0.0
place d'italie_METRO 6,place d'italie_METRO 7 2,correspondance,,0.0
nationale_METRO 6,chevaleret_METRO 6,adjacence,METRO 6,432.1334445091489
chevaleret_METRO 6,quai de la gare_METRO 6,adjacence,METRO 6,416.43903220291475
quai de la gare_METRO 6,bercy_METRO 6,adjacence,METRO 6,593.3197594681595
bercy_METRO 6,bercy_METRO 6,correspondance,,0.0
bercy_METRO 6,dugommier_METRO 6,adjacence,METRO 6,483.91629736103374
bercy_METRO 6,bercy_METRO 14,correspondance,,0.0
dugommier_METRO 6,daumesnil_METRO 6,adjacence,METRO 6,483.85401530722845
daumesnil_METRO 6,daumesnil_METRO 6,correspondance,,0.0
daumesnil_METRO 6,bel air_METRO 6,adjacence,METRO 6,431.4152778905051
daumesnil_METRO 6,daumesnil_METRO 8,correspondance,,0.0
bel air_METRO 6,picpus_METRO 6,adjacence,METRO 6,414.9513660767371
picpus_METRO 6,nation_METRO 6,adjacence,METRO 6,594.0504444033396
nation_METRO 6,nation_METRO 6,correspondance,,0.0
nation_METRO 6,nation_METRO 9,correspondance,,0.0
la courneuve 8 mai 1945_METRO 7 1,fort d'aubervilliers_METRO 7 1,adjacence,METRO 7 1,791.8570164785408
la courneuve 8 mai 1945_METRO 7 1,la courneuve 8 mai 1945_METRO 7 2,correspondance,,0.0
fort d'aubervilliers_METRO 7 1,aubervilliers pantin quatre chemins_METRO 7 1,adjacence,METRO 7 1,1529.742789277256
fort d'aubervilliers_METRO 7 1,fort d'aubervilliers_METRO 7 2,correspondance,,0.0
aubervilliers pantin quatre chemins_METRO 7 1,porte de la villette_METRO 7 1,adjacence,METRO 7 1,864.7756427817118
aubervilliers pantin quatre chemins_METRO 7 1,aubervilliers pantin quatre chemins_METRO 7 2,correspondance,,0.0
porte de la villette_METRO 7 1,porte de la villette_METRO 7 1,correspondance,,0.0
porte de la villette_METRO 7 1,corentin cariou_METRO 7 1,adjacence,METRO 7 1,447.4207691455564
porte de la villette_METRO 7 1,porte de la villette_METRO 7 2,correspondance,,0.0
corentin cariou_METRO 7 1,crimee_METRO 7 1,adjacence,METRO 7 1,558.6239247914791
corentin cariou_METRO 7 1,corentin cariou_METRO 7 2,correspondance,,0.0
crimee_METRO 7 1,riquet_METRO 7 1,adjacence,METRO 7 1,421.6839606387782
crimee_METRO 7 1,crimee_METRO 7 2,correspondance,,0.0
riquet_METRO 7 1,stalingrad_METRO 7 1,adjacence,METRO 7 1,602.6377933462549
riquet_METRO 7 1,riquet_METRO 7 2,correspondance,,0.0
stalingrad_METRO 7 1,stalingrad_METRO 7 1,correspondance,,0.0
stalingrad_METRO 7 1,louis blanc_METRO 7 1,adjacence,METRO 7 1,544.6770477615624
stalingrad_METRO 7 1,stalingrad_METRO 7 2,correspondance,,0.0
louis blanc_METRO 7 1,louis blanc_METRO 7 1,correspondance,,0.0
louis blanc_METRO 7 1,chateau landon_METRO 7 1,adjacence,METRO 7 1,353.14858519942186
louis blanc_METRO 7 1,louis blanc_METRO 7 2,correspondance,,0.0
louis blanc_METRO 7 1,louis blanc_METRO 7BIS 1,correspondance,,0.0
louis blanc_METRO 7 1,louis blanc_METRO 7BIS 2,correspondance,,0.0
chateau landon_METRO 7 1,gare de l'est_METRO 7 1,adjacence,METRO 7 1,405.2080331119757
chateau landon_METRO 7 1,chateau landon_METRO 7 2,correspondance,,0.0
gare de l'est_METRO 7 1,gare de l'est_METRO 7 1,correspondance,,0.0
gare de l'est_METRO 7 1,poissonniere_METRO 7 1,adjacence,METRO 7 1,688.6876119073436
gare de l'est_METRO 7 1,gare de l'est_METRO 7 2,correspondance,,0.0
poissonniere_METRO 7 1,cadet_METRO 7 1,adjacence,METRO 7 1,331.343924723837
poissonniere_METRO 7 1,poissonniere_METRO 7 2,correspondance,,0.0
cadet_METRO 7 1,le peletier_METRO 7 1,adjacence,METRO 7 1,315.020077305211
cadet_METRO 7 1,cadet_METRO 7 2,correspondance,,0.0
le peletier_METRO 7 1,chaussee d'antin la fayette_METRO 7 1,adjacence,METRO 7 1,522.5236107359833
le peletier_METRO 7 1,le peletier_METRO 7 2,correspondance,,0.0
chaussee d'antin la fayette_METRO 7 1,chaussee d'antin la fayette_METRO 7 1,correspondance,,0.0
chaussee d'antin la fayette_METRO 7 1,opera_METRO 7 1,adjacence,METRO 7 1,346.7527599680588
chaussee d'antin la fayette_METRO 7 1,chaussee d'antin la fayette_METRO 7 2,correspondance,,0.0
chaussee d'antin la fayette_METRO 7 1,chaussee d'antin la fayette_METRO 9,correspondance,,0.0
opera_METRO 7 1,opera_METRO 7 1,correspondance,,0.0
opera_METRO 7 1,pyramides_METRO 7 1,adjacence,METRO 7 1,554.5942457947243
opera_METRO 7 1,opera_METRO 7 2,correspondance,,0.0
opera_METRO 7 1,opera_METRO 8,correspondance,,0.0
pyramides_METRO 7 1,pyramides_METRO 7 1,correspondance,,0.0
pyramides_METRO 7 1,palais royal_METRO 7 1,adjacence,METRO 7 1,369.67930896546267
pyramides_METRO 7 1,pyramides_METRO 7 2,correspondance,,0.0
pyramides_METRO 7 1,pyramides_METRO 14,correspondance,,0.0
palais royal_METRO 7 1,palais royal_METRO 7 1,correspondance,,0.0
palais royal_METRO 7 1,pont neuf_METRO 7 1,adjacence,METRO 7 1,595.9845754824446
palais royal_METRO 7 1,palais royal_METRO 7 2,correspondance,,0.0
pont neuf_METRO 7 1,chatelet_METRO 7 1,adjacence,METRO 7 1,438.05968309474787
pont neuf_METRO 7 1,pont neuf_METRO 7 2,correspondance,,0.0
chatelet_METRO 7 1,chatelet_METRO 7 1,correspondance,,0.0
chatelet_METRO 7 1,pont marie_METRO 7 1,adjacence,METRO 7 1,1023.9632987546712
chatelet_METRO 7 1,chatelet_METRO 7 2,correspondance,,0.0
chatelet_METRO 7 1,chatelet_METRO 11,correspondance,,0.0
chatelet_METRO 7 1,chatelet_METRO 14,correspondance,,0.0
pont marie_METRO 7 1,sully morland_METRO 7 1,adjacence,METRO 7 1,386.98062843546955
pont marie_METRO 7 1,pont marie_METRO 7 2,correspondance,,0.0
sully morland_METRO 7 1,jussieu_METRO 7 1,adjacence,METRO 7 1,789.5483832997751
sully morland_METRO 7 1,sully morland_METRO 7 2,correspondance,,0.0
jussieu_METRO 7 1,jussieu_METRO 7 1,correspondance,,0.0
jussieu_METRO 7 1,place monge_METRO 7 1,adjacence,METRO 7 1,415.30159619454616
jussieu_METRO 7 1,jussieu_METRO 7 2,correspondance,,0.0
jussieu_METRO 7 1,jussieu_METRO 10 1,correspondance,,0.0
jussieu_METRO 7 1,jussieu_METRO 10 2,correspondance,,0.0
place monge_METRO 7 1,censier daubenton_METRO 7 1,adjacence,METRO 7 1,296.3025273180506
place monge_METRO 7 1,place monge_METRO 7 2,correspondance,,0.0
censier daubenton_METRO 7 1,les gobelins_METRO 7 1,adjacence,METRO 7 1,483.486411619684
censier daubenton_METRO 7 1,censier daubenton_METRO 7 2,correspondance,,0.0
les gobelins_METRO 7 1,place d'italie_METRO 7 1,adjacence,METRO 7 1,615.3182890677609
les gobelins_METRO 7 1,les gobelins_METRO 7 2,correspondance,,0.0
place d'italie_METRO 7 1,place d'italie_METRO 7 1,correspondance,,0.0
place d'italie_METRO 7 1,tolbiac_METRO 7 1,adjacence,METRO 7 1,520.1932101807689
place d'italie_METRO 7 1,place d'italie_METRO 7 2,correspondance,,0.0
tolbiac_METRO 7 1,maison blanche_METRO 7 1,adjacence,METRO 7 1,481.52894658270645
tolbiac_METRO 7 1,tolbiac_METRO 7 2,correspondance,,0.0
maison blanche_METRO 7 1,maison blanche_METRO 7 1,correspondance,,0.0
maison blanche_METRO 7 1,porte d'italie_METRO 7 1,adjacence,METRO 7 1,248.94880570082233
maison blanche_METRO 7 1,maison blanche_METRO 7 2,correspondance,,0.0
maison blanche_METRO 7 1,maison blanche_METRO 14,correspondance,,0.0
porte d'italie_METRO 7 1,porte d'italie_METRO 7 1,correspondance,,0.0
porte d'italie_METRO 7 1,porte de choisy_METRO 7 1,adjacence,METRO 7 1,296.0664431957627
porte de choisy_METRO 7 1,porte de choisy_METRO 7 1,correspondance,,0.0
porte de choisy_METRO 7 1,porte d'ivry_METRO 7 1,adjacence,METRO 7 1,444.20535428897034
porte d'ivry_METRO 7 1,porte d'ivry_METRO 7 1,correspondance,,0.0
porte d'ivry_METRO 7 1,pierre et marie curie_METRO 7 1,adjacence,METRO 7 1,840.8944936503459
pierre et marie curie_METRO 7 1,mairie d'ivry_METRO 7 1,adjacence,METRO 7 1,792.4365957660564
la courneuve 8 mai 1945_METRO 7 2,fort d'aubervilliers_METRO 7 2,adjacence,METRO 7 2,791.8570164785408
fort d'aubervilliers_METRO 7 2,aubervilliers pantin quatre chemins_METRO 7 2,adjacence,METRO 7 2,1529.742789277256
aubervilliers pantin quatre chemins_METRO 7 2,porte de la villette_METRO 7 2,adjacence,METRO 7 2,864.7756427817118
porte de la villette_METRO 7 2,porte de la villette_METRO 7 2,correspondance,,0.0
porte de la villette_METRO 7 2,corentin cariou_METRO 7 2,adjacence,METRO 7 2,447.4207691455564
corentin cariou_METRO 7 2,crimee_METRO 7 2,adjacence,METRO 7 2,558.6239247914791
crimee_METRO 7 2,riquet_METRO 7 2,adjacence,METRO 7 2,421.6839606387782
riquet_METRO 7 2,stalingrad_METRO 7 2,adjacence,METRO 7 2,602.6377933462549
stalingrad_METRO 7 2,stalingrad_METRO 7 2,correspondance,,0.0
stalingrad_METRO 7 2,louis blanc_METRO 7 2,adjacence,METRO 7 2,553.5305778782291
louis blanc_METRO 7 2,louis blanc_METRO 7 2,correspondance,,0.0
louis blanc_METRO 7 2,chateau landon_METRO 7 2,adjacence,METRO 7 2,356.0436329552595
louis blanc_METRO 7 2,louis blanc_METRO 7BIS 1,correspondance,,0.0
louis blanc_METRO 7 2,louis blanc_METRO 7BIS 2,correspondance,,0.0
chateau landon_METRO 7 2,gare de l'est_METRO 7 2,adjacence,METRO 7 2,405.2080331119757
gare de l'est_METRO 7 2,gare de l'est_METRO 7 2,correspondance,,0.0
gare de l'est_METRO 7 2,poissonniere_METRO 7 2,adjacence,METRO 7 2,688.6876119073436
poissonniere_METRO 7 2,cadet_METRO 7 2,adjacence,METRO 7 2,331.343924723837
cadet_METRO 7 2,le peletier_METRO 7 2,adjacence,METRO 7 2,315.020077305211
le peletier_METRO 7 2,chaussee d'antin la fayette_METRO 7 2,adjacence,METRO 7 2,522.5236107359833
chaussee d'antin la fayette_METRO 7 2,chaussee d'antin la fayette_METRO 7 2,correspondance,,0.0
chaussee d'antin la fayette_METRO 7 2,opera_METRO 7 2,adjacence,METRO 7 2,273.6805949486888
chaussee d'antin la fayette_METRO 7 2,chaussee d'antin la fayette_METRO 9,correspondance,,0.0
opera_METRO 7 2,opera_METRO 7 2,correspondance,,0.0
opera_METRO 7 2,pyramides_METRO 7 2,adjacence,METRO 7 2,579.1358070375077
opera_METRO 7 2,opera_METRO 8,correspondance,,0.0
pyramides_METRO 7 2,pyramides_METRO 7 2,correspondance,,0.0
pyramides_METRO 7 2,palais royal_METRO 7 2,adjacence,METRO 7 2,430.4299747868626
pyramides_METRO 7 2,pyramides_METRO 14,correspondance,,0.0
palais royal_METRO 7 2,palais royal_METRO 7 2,correspondance,,0.0
palais royal_METRO 7 2,pont neuf_METRO 7 2,adjacence,METRO 7 2,616.8131809138938
pont neuf_METRO 7 2,chatelet_METRO 7 2,adjacence,METRO 7 2,438.05968309474787
chatelet_METRO 7 2,chatelet_METRO 7 2,correspondance,,0.0
chatelet_METRO 7 2,pont marie_METRO 7 2,adjacence,METRO 7 2,1023.9632987546712
chatelet_METRO 7 2,chatelet_METRO 11,correspondance,,0.0
chatelet_METRO 7 2,chatelet_METRO 14,correspondance,,0.0
pont marie_METRO 7 2,sully morland_METRO 7 2,adjacence,METRO 7 2,386.98062843546955
sully morland_METRO 7 2,jussieu_METRO 7 2,adjacence,METRO 7 2,777.8765533972764
jussieu_METRO 7 2,jussieu_METRO 7 2,correspondance,,0.0
jussieu_METRO 7 2,place monge_METRO 7 2,adjacence,METRO 7 2,400.7764952834579
jussieu_METRO 7 2,jussieu_METRO 10 1,correspondance,,0.0
jussieu_METRO 7 2,jussieu_METRO 10 2,correspondance,,0.0
place monge_METRO 7 2,censier daubenton_METRO 7 2,adjacence,METRO 7 2,296.3025273180506
censier daubenton_METRO 7 2,les gobelins_METRO 7 2,adjacence,METRO 7 2,483.486411619684
les gobelins_METRO 7 2,place d'italie_METRO 7 2,adjacence,METRO 7 2,615.3182890677609
place d'italie_METRO 7 2,place d'italie_METRO 7 2,correspondance,,0.0
place d'italie_METRO 7 2,tolbiac_METRO 7 2,adjacence,METRO 7 2,520.1932101807689
tolbiac_METRO 7 2,maison blanche_METRO 7 2,adjacence,METRO 7 2,481.52894658270645
maison blanche_METRO 7 2,maison blanche_METRO 7 2,correspondance,,0.0
maison blanche_METRO 7 2,le kremlin bicetre_METRO 7 2,adjacence,METRO 7 2,1277.4864529198107
maison blanche_METRO 7 2,maison blanche_METRO 14,correspondance,,0.0
le kremlin bicetre_METRO 7 2,villejuif leo lagrange_METRO 7 2,adjacence,METRO 7 2,617.7628250623919
villejuif leo lagrange_METRO 7 2,villejuif paul vaillant couturier_METRO 7 2,adjacence,METRO 7 2,965.976231390773
villejuif paul vaillant couturier_METRO 7 2,villejuif louis aragon_METRO 7 2,adjacence,METRO 7 2,1027.7163934325388
villejuif louis aragon_METRO 7 2,villejuif louis aragon_METRO 7 2,correspondance,,0.0
balard_METRO 8,balard_METRO 8,correspondance,,0.0
balard_METRO 8,boucicaut_METRO 8,adjacence,METRO 8,908.818547587412
boucicaut_METRO 8,felix faure_METRO 8,adjacence,METRO 8,344.3206059028676
felix faure_METRO 8,commerce_METRO 8,adjacence,METRO 8,272.545545913973
commerce_METRO 8,la motte picquet grenelle_METRO 8,adjacence,METRO 8,571.1351316617305
la motte picquet grenelle_METRO 8,la motte picquet grenelle_METRO 8,correspondance,,0.0
la motte picquet grenelle_METRO 8,ecole militaire_METRO 8,adjacence,METRO 8,821.7420424964201
la motte picquet grenelle_METRO 8,la motte picquet grenelle_METRO 10 1,correspondance,,0.0
la motte picquet grenelle_METRO 8,la motte picquet grenelle_METRO 10 2,correspondance,,0.0
ecole militaire_METRO 8,la tour maubourg_METRO 8,adjacence,METRO 8,438.959850805438
la tour maubourg_METRO 8,hotel des invalides_METRO 8,adjacence,METRO 8,354.9514799642785
hotel des invalides_METRO 8,hotel des invalides_METRO 8,correspondance,,0.0
hotel des invalides_METRO 8,place de la concorde_METRO 8,adjacence,METRO 8,889.3279766156066
hotel des invalides_METRO 8,hotel des invalides_METRO 13 1,correspondance,,0.0
hotel des invalides_METRO 8,hotel des invalides_METRO 13 2,correspondance,,0.0
place de la concorde_METRO 8,place de la concorde_METRO 8,correspondance,,0.0
place de la concorde_METRO 8,madeleine_METRO 8,adjacence,METRO 8,468.22666755686214
place de la concorde_METRO 8,place de la concorde_METRO 12,correspondance,,0.0
madeleine_METRO 8,madeleine_METRO 8,correspondance,,0.0
madeleine_METRO 8,opera_METRO 8,adjacence,METRO 8,508.27143592934334
madeleine_METRO 8,madeleine_METRO 12,correspondance,,0.0
madeleine_METRO 8,madeleine_METRO 14,correspondance,,0.0
opera_METRO 8,opera_METRO 8,correspondance,,0.0
opera_METRO 8,richelieu drouot_METRO 8,adjacence,METRO 8,550.5131519634042
richelieu drouot_METRO 8,richelieu drouot_METRO 8,correspondance,,0.0
richelieu drouot_METRO 8,grands boulevards_METRO 8,adjacence,METRO 8,431.1439059741202
richelieu drouot_METRO 8,richelieu drouot_METRO 9,correspondance,,0.0
grands boulevards_METRO 8,bonne nouvelle_METRO 8,adjacence,METRO 8,297.6756462547161
grands boulevards_METRO 8,grands boulevards_METRO 9,correspondance,,0.0
bonne nouvelle_METRO 8,strasbourg saint denis_METRO 8,adjacence,METRO 8,451.38439746679444
bonne nouvelle_METRO 8,bonne nouvelle_METRO 9,correspondance,,0.0
strasbourg saint denis_METRO 8,strasbourg saint denis_METRO 8,correspondance,,0.0
strasbourg saint denis_METRO 8,republique_METRO 8,adjacence,METRO 8,692.2503274181188
strasbourg saint denis_METRO 8,strasbourg saint denis_METRO 9,correspondance,,0.0
republique_METRO 8,republique_METRO 8,correspondance,,0.0
republique_METRO 8,filles du calvaire_METRO 8,adjacence,METRO 8,454.98250353415756
republique_METRO 8,republique_METRO 9,correspondance,,0.0
republique_METRO 8,republique_METRO 11,correspondance,,0.0
filles du calvaire_METRO 8,saint sebastien froissart_METRO 8,adjacence,METRO 8,235.79659979742314
saint sebastien froissart_METRO 8,chemin vert_METRO 8,adjacence,METRO 8,457.72931620388914
chemin vert_METRO 8,bastille_METRO 8,adjacence,METRO 8,418.9606793425787
bastille_METRO 8,bastille_METRO 8,correspondance,,0.0
bastille_METRO 8,ledru rollin_METRO 8,adjacence,METRO 8,474.7067654051391
ledru rollin_METRO 8,faidherbe chaligny_METRO 8,adjacence,METRO 8,676.623262456764
faidherbe chaligny_METRO 8,reuilly diderot_METRO 8,adjacence,METRO 8,401.6436968527294
reuilly diderot_METRO 8,reuilly diderot_METRO 8,correspondance,,0.0
reuilly diderot_METRO 8,montgallet_METRO 8,adjacence,METRO 8,517.4718118778362
montgallet_METRO 8,daumesnil_METRO 8,adjacence,METRO 8,631.7350617727548
daumesnil_METRO 8,daumesnil_METRO 8,correspondance,,0.0
daumesnil_METRO 8,michel bizot_METRO 8,adjacence,METRO 8,520.4649953858728
michel bizot_METRO 8,porte doree_METRO 8,adjacence,METRO 8,363.6137292115165
porte doree_METRO 8,porte doree_METRO 8,correspondance,,0.0
porte doree_METRO 8,porte de charenton_METRO 8,adjacence,METRO 8,436.566603566301
porte de charenton_METRO 8,porte de charenton_METRO 8,correspondance,,0.0
porte de charenton_METRO 8,liberte_METRO 8,adjacence,METRO 8,812.6501982362214
liberte_METRO 8,charenton ecoles_METRO 8,adjacence,METRO 8,749.3975844772646
charenton ecoles_METRO 8,ecole veterinaire de maisons alfort_METRO 8,adjacence,METRO 8,1040.8115241268115
ecole veterinaire de maisons alfort_METRO 8,maisons alfort stade_METRO 8,adjacence,METRO 8,1090.9628832223943
maisons alfort stade_METRO 8,maisons alfort les juilliottes_METRO 8,adjacence,METRO 8,1036.8117816977212
maisons alfort les juilliottes_METRO 8,creteil l'echat_METRO 8,adjacence,METRO 8,793.8658719511953
creteil l'echat_METRO 8,creteil universite_METRO 8,adjacence,METRO 8,756.2572847751082
creteil universite_METRO 8,creteil prefecture_METRO 8,adjacence,METRO 8,1280.4271267751203
creteil prefecture_METRO 8,pointe du lac_METRO 8,adjacence,METRO 8,
sevres_METRO 9,billancourt_METRO 9,adjacence,METRO 9,520.0537067204316
